0.000213992	-8.66265	147832
0.000213111	-8.64518	147758
0.000212227	-8.62763	147682	
0.000211344	-8.61004	147607	0.000210512	-8.59347	147536	0.000209693	-8.57713	147465	0.000208898	-8.56126	147397	
